"zvit_date","edrpou_hosp","legal_entity_name_hosp","priority_hosp_area","legal_entity_lat","legal_entity_lng","new_susp"
2020-04-15,"01999023","КНП МІСЬКА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ОДЕСЬКОЇ МІСЬКОЇ РАДИ","Одеська",46.49454231,30.72262842,1
2020-04-15,"02012094","ДУ ІНСТИТУТ ОЧНИХ ХВОРОБ І ТКАНИННОЇ ТЕРАПІЇ ІМ. В.П.ФІЛАТОВА НАЦІОНАЛЬНОЇ АКАДЕМІЇ МЕДИЧНИХ НАУК УКРАЇНИ","Одеська",46.45433,30.76242,1
2020-04-15,"08199969","ВОЄННО-МЕДИЧНИЙ КЛІНІЧНИЙ ЦЕНТР ПІВДЕННОГО РЕГІОНУ","Одеська",46.464149,30.752271,1
2020-04-15,"08199969","ВОЄННО-МЕДИЧНИЙ КЛІНІЧНИЙ ЦЕНТР ПІВДЕННОГО РЕГІОНУ","Одеська",46.464149,30.752271,1
2020-04-15,"01999939","КНП МІСЬКА ДИТЯЧА ЛІКАРНЯ РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ","Рівненська",50.61026619,26.25703743,1
2020-04-15,"01999299","КНП КАРЛІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ.Л.В. РАДЕВИЧА ","Полтавська",49.45283999,35.1363051,1
2020-04-15,"01999299","КНП КАРЛІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ.Л.В. РАДЕВИЧА ","Полтавська",49.45283999,35.1363051,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999342","КНП КРЕМЕНЧУЦЬКОЇ РАЙОННОЇ РАДИ КРЕМЕНЧУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Полтавська",48.984442,33.52207,1
2020-04-15,"01999388","ЛУБЕНСЬКА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ ЛУБЕНСЬКОЇ МІСЬКОЇ РАДИ","Полтавська",50.00215749,32.99182739,1
2020-04-15,"01999394","КНП МАШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МАШІВСЬКОЇ РАЙОННОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ","Полтавська",49.442981,34.8711,1
2020-04-15,"01999402","КНП МИРГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МИРГОРОДСЬКОЇ РАЙОННОЇ РАДИ","Полтавська",49.98261523,33.59449319,1
2020-04-15,"01999402","КНП МИРГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МИРГОРОДСЬКОЇ РАЙОННОЇ РАДИ","Полтавська",49.98261523,33.59449319,1
2020-04-15,"01999460","ПИРЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПИРЯТИНСЬКОЇ РАЙОННОЇ РАДИ","Полтавська",50.25128662,32.50631251,1
2020-04-15,"01999460","ПИРЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПИРЯТИНСЬКОЇ РАЙОННОЇ РАДИ","Полтавська",50.25128662,32.50631251,1
2020-04-15,"01999477","КНП ПОЛТАВСЬКА ЦЕНТРАЛЬНА РАЙОННА КЛІНІЧНА ЛІКАРНЯ ПОЛТАВСЬКОЇ РАЙОННОЇ РАДИ","Полтавська",49.577154,34.44034,1
2020-04-15,"01999514","КНП ХОРОЛЬСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ХОРОЛЬСЬКОЇ РАЙОННОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ","Полтавська",49.77958659,33.27109488,1
2020-04-15,"01999613","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА ПЕРША МІСЬКА ЛІКАРНЯ  ІМ.О.Т.БОГАЄВСЬКОГО","Полтавська",49.08430139,33.41141312,1
2020-04-15,"01999613","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА ПЕРША МІСЬКА ЛІКАРНЯ  ІМ.О.Т.БОГАЄВСЬКОГО","Полтавська",49.08430139,33.41141312,1
2020-04-15,"01999613","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА ПЕРША МІСЬКА ЛІКАРНЯ  ІМ.О.Т.БОГАЄВСЬКОГО","Полтавська",49.08430139,33.41141312,1
2020-04-15,"01999613","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА ПЕРША МІСЬКА ЛІКАРНЯ  ІМ.О.Т.БОГАЄВСЬКОГО","Полтавська",49.08430139,33.41141312,1
2020-04-15,"01999613","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА ПЕРША МІСЬКА ЛІКАРНЯ  ІМ.О.Т.БОГАЄВСЬКОГО","Полтавська",49.08430139,33.41141312,1
2020-04-15,"01999661","ПОЛТАВСЬКА ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ПОЛТАВСЬКОЇ ОБЛАСНОЇ РАДИ","Полтавська",49.57635,34.56483502,1
2020-04-15,"01999661","ПОЛТАВСЬКА ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ПОЛТАВСЬКОЇ ОБЛАСНОЇ РАДИ","Полтавська",49.57635,34.56483502,1
2020-04-15,"05385571","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА МІСЬКА ДИТЯЧА ЛІКАРНЯ","Полтавська",49.09185901,33.44059298,1
2020-04-15,"41318879","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ КРЕМЕНЧУЦЬКА","Полтавська",49.09433272,33.44075151,1
2020-04-15,"41318879","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ КРЕМЕНЧУЦЬКА","Полтавська",49.09433272,33.44075151,1
2020-04-15,"01981508","КНП ТРОСТЯНЕЦЬКА МІСЬКА ЛІКАРНЯ ТРОСТЯНЕЦЬКОЇ МІСЬКОЇ РАДИ","Сумська",50.47475062,34.92207459,1
2020-04-15,"01981514","КНП ШОСТКИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ШОСТКИНСЬКОЇ МІСЬКОЇ РАДИ","Сумська",51.87168998,33.46730997,1
2020-04-15,"04528425","КНП ШОСТКИНСЬКА ДИТЯЧА ЛІКАРНЯ ШОСТКИНСЬКОЇ МІСЬКОЇ РАДИ","Сумська",51.862628,33.48041,1
2020-04-15,"04528425","КНП ШОСТКИНСЬКА ДИТЯЧА ЛІКАРНЯ ШОСТКИНСЬКОЇ МІСЬКОЇ РАДИ","Сумська",51.862628,33.48041,1
2020-04-15,"02000493","КНП БОРЩІВСЬКА РАЙОННА ЛІКАРНЯ БОРЩІВСЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ","Тернопільська",48.80508462,26.05465852,1
2020-04-15,"02000493","КНП БОРЩІВСЬКА РАЙОННА ЛІКАРНЯ БОРЩІВСЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ","Тернопільська",48.80508462,26.05465852,1
2020-04-15,"02000702","КНП ЗБАРАЗЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ ЗБАРАЗЬКОЇ РАЙОННОЇ РАДИ","Тернопільська",49.66119041,25.78969721,1
2020-04-15,"02000702","КНП ЗБАРАЗЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ ЗБАРАЗЬКОЇ РАЙОННОЇ РАДИ","Тернопільська",49.66119041,25.78969721,1
2020-04-15,"02000984","КНП ПІДВОЛОЧИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПІДВОЛОЧИСЬКОЇ РАЙОННОЇ РАДИ","Тернопільська",49.53662987,26.14385021,1
2020-04-15,"02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","Тернопільська",49.5490157,25.59999773,1
2020-04-15,"02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","Тернопільська",49.5490157,25.59999773,1
2020-04-15,"02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","Тернопільська",49.5490157,25.59999773,1
2020-04-15,"04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","Тернопільська",49.55371939,25.61417798,1
2020-04-15,"02003534","КНП ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003534","КНП ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","Харківська",49.94351021,36.32229562,1
2020-04-15,"07931813","ВІЙСЬКОВО-МЕДИЧНИЙ КЛІНІЧНИЙ ЦЕНТР ПІВНІЧНОГО РЕГІОНУ ( ВІЙСЬКОВА ЧАСТИНА А-3306)","Харківська",50.010781,36.23662,1
2020-04-15,"02003913","КНП БЕРИСЛАВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРИСЛАВСЬКОЇ РАЙОННОЇ РАДИ","Херсонська",46.82954257,33.40017278,1
2020-04-15,"02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","Хмельницька",49.41200302,26.97605472,1
2020-04-15,"02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","Хмельницька",49.41200302,26.97605472,1
2020-04-15,"02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","Хмельницька",49.41200302,26.97605472,1
2020-04-15,"02004976","КНП ЧЕРКАСЬКА МІСЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ","Черкаська",49.41356639,32.05502091,1
2020-04-15,"02005026","КНП СМІЛЯНСЬКА МІСЬКА ЛІКАРНЯ СМІЛЯНСЬКОЇ МІСЬКОЇ РАДИ","Черкаська",49.226689,31.90712,1
2020-04-15,"02005036","КНП УМАНСЬКА МІСЬКА ЛІКАРНЯ УМАНСЬКОЇ МІСЬКОЇ РАДИ","Черкаська",48.75954908,30.22151382,1
2020-04-15,"02005289","КНП ЧИГИРИНСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ЧИГИРИНСЬКОЇ РАЙОННОЇ РАДИ","Черкаська",49.076455,32.66313,1
2020-04-15,"02005467","КНП УМАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ УМАНСЬКОЇ РАЙОННОЇ РАДИ","Черкаська",48.634686,30.20788,1
2020-04-15,"01110972","КНП МІСЬКА ЛІКАРНЯ № 1 ЧЕРНІВЕЦЬКОЇ МІСЬКОЇ РАДИ","Чернівецька",48.26453148,25.9247431,1
2020-04-15,"02005852","КНП СОКИРЯНСЬКА РАЙОННА ЛІКАРНЯ СОКИРЯНСЬКОЇ РАЙОННОЇ РАДИ","Чернівецька",48.45217098,27.40707898,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43288621","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.2792882,25.94323861,1
2020-04-15,"43291042","ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ","Чернівецька",48.29207867,25.93583673,1
2020-04-15,"02774125","КНП НІЖИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ІМЕНІ МИКОЛИ ГАЛИЦЬКОГО НІЖИНСЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ ","Чернігівська",51.05323238,31.8906899,1
2020-04-14,"01982502","КНП ВІННИЦЬКА ЦЕНТРАЛЬНА РАЙОННА КЛІНІЧНА ЛІКАРНЯ ВІННИЦЬКОЇ РАЙОННОЇ РАДИ","Вінницька",49.23516928,28.41473579,1
2020-04-14,"01982525","КНП ЖМЕРИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЖМЕРИНСЬКОЇ РАЙОННОЇ РАДИ","Вінницька",49.060833,28.11917,1
2020-04-14,"01982531","КНП ІЛЛІНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІЛЛІНЕЦЬКОЇ РАЙОННОЇ РАДИ ","Вінницька",49.115688,29.19603,1
2020-04-14,"01982672","КНП ТУЛЬЧИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ТУЛЬЧИНСЬКОЇ РАЙОННОЇ РАДИ","Вінницька",48.67485842,28.84152629,1
2020-04-14,"01982695","КНП ХМІЛЬНИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ХМІЛЬНИЦЬКОЇ РАЙОННОЇ РАДИ","Вінницька",49.54440739,27.94350477,1
2020-04-14,"01982695","КНП ХМІЛЬНИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ХМІЛЬНИЦЬКОЇ РАЙОННОЇ РАДИ","Вінницька",49.54440739,27.94350477,1
2020-04-14,"05484126","КНП ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","Вінницька",49.23634732,28.41400293,1
2020-04-14,"05484451","КНП ВІННИЦЬКИЙ МІСЬКИЙ КЛІНІЧНИЙ ПОЛОГОВИЙ БУДИНОК №2","Вінницька",49.239396,28.49527,1
2020-04-14,"34004453","КНП ВІННИЦЬКА ОБЛАСНА КЛІНІЧНА ДИТЯЧА ІНФЕКЦІЙНА ЛІКАРНЯ ВІННИЦЬКОЇ ОБЛАСНОЇ РАДИ","Вінницька",49.25005321,28.47683918,1
2020-04-14,"35814729","КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","Вінницька",49.71328429,28.83413007,1
2020-04-14,"01982940","КНП КОВЕЛЬСЬКЕ МІСЬКРАЙОННЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ КОВЕЛЬСЬКОЇ МІСЬКОЇ РАДИ ВОЛИНСЬКОЇ ОБЛАСТІ","Волинська",51.21369977,24.71282098,1
2020-04-14,"01982991","КНП РАТНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ РАТНІВСЬКОЇ РАЙОННОЇ РАДИ","Волинська",51.66970902,24.52494018,1
2020-04-14,"01983016","КНП НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","Волинська",50.72480088,24.1715902,1
2020-04-14,"01983016","КНП НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","Волинська",50.72480088,24.1715902,1
2020-04-14,"01983068","КНП СТАРОВИЖІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ СТАРОВИЖІВСЬКОЇ РАЙОННОЇ РАДИ","Волинська",51.44089,24.43177,1
2020-04-14,"03398983","ВОЛИНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ВОЛИНСЬКОЇ ОБЛАСНОЇ РАДИ","Волинська",50.74962062,25.31104749,1
2020-04-14,"38856054","КІВЕРЦІВСЬКЕ РАЙОННЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ КІВЕРЦІВСЬКОЇ РАЙОННОЇ РАДИ","Волинська",50.85847112,24.31781352,1
2020-04-14,"01984659","КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 21 ІМ. ПРОФ. Є. Г. ПОПКОВОЇ  ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",48.46221803,35.00395412,1
2020-04-14,"01984659","КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 21 ІМ. ПРОФ. Є. Г. ПОПКОВОЇ  ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",48.46221803,35.00395412,1
2020-04-14,"01984659","КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 21 ІМ. ПРОФ. Є. Г. ПОПКОВОЇ  ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",48.46221803,35.00395412,1
2020-04-14,"01984659","КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 21 ІМ. ПРОФ. Є. Г. ПОПКОВОЇ  ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",48.46221803,35.00395412,1
2020-04-14,"01986115","КНП КРИВОРІЗЬКА ІНФЕКЦІЙНА ЛІКАРНЯ №1 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",47.90316907,33.38895403,1
2020-04-14,"01986115","КНП КРИВОРІЗЬКА ІНФЕКЦІЙНА ЛІКАРНЯ №1 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",47.90316907,33.38895403,1
2020-04-14,"01986115","КНП КРИВОРІЗЬКА ІНФЕКЦІЙНА ЛІКАРНЯ №1 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ","Дніпропетровська",47.90316907,33.38895403,1
2020-04-14,"05411245","КНП КАМ’ЯНСЬКОЇ МІСЬКОЇ РАДИ МІСЬКА ЛІКАРНЯ №7","Дніпропетровська",48.511982,34.57929,1
2020-04-14,"05411245","КНП КАМ’ЯНСЬКОЇ МІСЬКОЇ РАДИ МІСЬКА ЛІКАРНЯ №7","Дніпропетровська",48.511982,34.57929,1
2020-04-14,"01989839","КНП ЛИМАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","Донецька",48.98135024,37.82120228,1
2020-04-14,"01990660","КНП МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ МАРІУПОЛЬСЬКА МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ","Донецька",47.11576829,37.54793587,1
2020-04-14,"08734322","ДУ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ МІНІСТЕРСТВА ВНУТРІШНІХ СПРАВ УКРАЇНИ ПО ДОНЕЦЬКІЙ ОБЛАСТІ","Донецька",47.071541,37.48754,1
2020-04-14,"01991547","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВОАНДРУШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯАНДРУШІВСЬКОЇ РАЙОННОЇ РАДИ","Житомирська",50.00115529,29.02961791,1
2020-04-14,"01991599","КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРДИЧІВСЬКОГО РАЙОНУ БЕРДИЧІВСЬКОЇ РАЙОННОЇ РАДИ ","Житомирська",49.945765,28.46184,1
2020-04-14,"01991599","КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРДИЧІВСЬКОГО РАЙОНУ БЕРДИЧІВСЬКОЇ РАЙОННОЇ РАДИ ","Житомирська",49.945765,28.46184,1
2020-04-14,"01991599","КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРДИЧІВСЬКОГО РАЙОНУ БЕРДИЧІВСЬКОЇ РАЙОННОЇ РАДИ ","Житомирська",49.945765,28.46184,1
2020-04-14,"01991671","КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЖИТОМИРСЬКОЇ РАЙОННОЇ РАДИ","Житомирська",50.10793423,28.53100543,1
2020-04-14,"01991955","КНП ЧЕРНЯХІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ ЧЕРНЯХІВСЬКОЇ РАЙОННОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ","Житомирська",50.45873089,28.67783258,1
2020-04-14,"01991955","КНП ЧЕРНЯХІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ ЧЕРНЯХІВСЬКОЇ РАЙОННОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ","Житомирська",50.45873089,28.67783258,1
2020-04-14,"01992015","КНП  БЕРДИЧІВСЬКА МІСЬКА ЛІКАРНЯ БЕРДИЧІВСЬКОЇ МІСЬКОЇ РАДИ","Житомирська",49.90198353,28.58710238,1
2020-04-14,"01992015","КНП  БЕРДИЧІВСЬКА МІСЬКА ЛІКАРНЯ БЕРДИЧІВСЬКОЇ МІСЬКОЇ РАДИ","Житомирська",49.90198353,28.58710238,1
2020-04-14,"01992015","КНП  БЕРДИЧІВСЬКА МІСЬКА ЛІКАРНЯ БЕРДИЧІВСЬКОЇ МІСЬКОЇ РАДИ","Житомирська",49.90198353,28.58710238,1
2020-04-14,"01992015","КНП  БЕРДИЧІВСЬКА МІСЬКА ЛІКАРНЯ БЕРДИЧІВСЬКОЇ МІСЬКОЇ РАДИ","Житомирська",49.90198353,28.58710238,1
2020-04-14,"42435766","КНП ОВРУЦЬКА МІСЬКА ЛІКАРНЯ ОВРУЦЬКОЇ МІСЬКОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ","Житомирська",51.33296729,28.80617488,1
