"zvit_date","registration_area","is_medical","medical_comsum","medical_percent","medical_total","percent_total"
2020-06-17,"Дніпропетровська",0,238,23.2421875,1162,1.8564672801636
2020-06-17,"Донецька",4,67,20.4892966360856,1597,4.00040079156334
2020-06-17,"Житомирська",0,234,20.1724137931034,1850,4.43996448028416
2020-06-17,"Закарпатська",12,369,18.9425051334702,2249,7.68494788997096
2020-06-17,"Запорізька",0,71,13.0514705882353,3540,5.94298761038176
2020-06-17,"Івано-Франківська",6,424,21.9689119170984,2079,4.65986775748067
2020-06-17,"Київська",0,440,19.8198198198198,4369,6.79851861073074
2020-06-17,"Кіровоградська",0,182,30.1324503311258,856,9.42419905317626
2020-06-17,"Луганська",0,2,2.94117647058824,962,7.76432606941081
2020-06-17,"Львівська",21,668,18.0248246087426,2628,4.00817496873379
2020-06-17,"Миколаївська",0,53,15.6804733727811,1397,4.01794702177227
2020-06-17,"м. Київ",8,518,11.6956423571912,5357,4.48690029482712
2020-06-17,"Одеська",2,211,17.7162048698573,2512,3.27070557139695
2020-06-17,"Полтавська",3,68,23.6933797909408,1482,3.72212176009644
2020-06-17,"Рівненська",9,369,14.1868512110727,2652,6.14201676779842
2020-06-17,"Сумська",0,15,6.30252100840336,2309,5.3411982419616
2020-06-17,"Тернопільська",1,307,19.8963058976021,2709,7.64131783820377
2020-06-17,"Харківська",4,351,20.5143191116306,1166,1.58721515885764
2020-06-17,"Херсонська",0,28,15.2173913043478,366,1.89323401613904
2020-06-17,"Хмельницька",3,100,16.5562913907285,3262,7.8336255133162
2020-06-17,"Черкаська",1,115,20.2464788732394,3235,7.596749953034
2020-06-17,"Чернівецька",6,622,14.8946360153257,2072,4.93145468392993
2020-06-17,"Чернігівська",1,103,21.8683651804671,892,2.82019665496854
2020-06-18,"Вінницька",4,323,20.2254226675016,1991,8.27136388184953
2020-06-18,"Волинська",9,298,17.5088131609871,2481,7.18401621543362
2020-06-18,"Донецька",0,67,20.4268292682927,1597,4.00040079156334
2020-06-18,"Житомирська",6,240,19.9335548172757,1850,4.43996448028416
2020-06-18,"Закарпатська",8,377,18.5805815672745,2249,7.68494788997096
2020-06-18,"Запорізька",0,71,12.9090909090909,3540,5.94298761038176
2020-06-18,"Івано-Франківська",10,434,21.9524532119373,2079,4.65986775748067
2020-06-18,"Київська",4,444,19.4395796847636,4369,6.79851861073074
2020-06-18,"Луганська",1,3,4.22535211267606,962,7.76432606941081
2020-06-18,"Львівська",11,679,17.8121720881427,2628,4.00817496873379
2020-06-18,"Миколаївська",1,54,15.4727793696275,1397,4.01794702177227
2020-06-18,"м. Київ",6,524,11.6212020403637,5357,4.48690029482712
2020-06-18,"Одеська",4,215,17.6809210526316,2512,3.27070557139695
2020-06-18,"Полтавська",0,68,23.5294117647059,1482,3.72212176009644
2020-06-18,"Рівненська",10,379,14.0162721893491,2652,6.14201676779842
2020-06-18,"Сумська",1,16,6.47773279352227,2309,5.3411982419616
2020-06-18,"Тернопільська",5,312,19.4271481942715,2709,7.64131783820377
2020-06-18,"Харківська",1,352,20.125786163522,1166,1.58721515885764
2020-06-18,"Херсонська",0,28,15.1351351351351,366,1.89323401613904
2020-06-18,"Хмельницька",0,100,16.3934426229508,3262,7.8336255133162
2020-06-18,"Черкаська",1,116,19.8290598290598,3235,7.596749953034
2020-06-18,"Чернівецька",6,628,14.8533585619678,2072,4.93145468392993
2020-06-18,"Чернігівська",2,105,21.7391304347826,892,2.82019665496854
2020-06-19,"Вінницька",7,330,20.0974421437272,1991,8.27136388184953
2020-06-19,"Волинська",7,305,17.3789173789174,2481,7.18401621543362
2020-06-19,"Дніпропетровська",2,240,23.0991337824832,1162,1.8564672801636
2020-06-19,"Донецька",2,69,20.7207207207207,1597,4.00040079156334
2020-06-19,"Житомирська",3,243,19.7400487408611,1850,4.43996448028416
2020-06-19,"Закарпатська",14,391,18.0350553505535,2249,7.68494788997096
2020-06-19,"Запорізька",0,71,12.8856624319419,3540,5.94298761038176
2020-06-19,"Івано-Франківська",4,438,21.7477656405164,2079,4.65986775748067
2020-06-19,"Київська",3,447,19.1598799828547,4369,6.79851861073074
2020-06-19,"Кіровоградська",2,184,30.0653594771242,856,9.42419905317626
2020-06-19,"Луганська",0,3,4.16666666666667,962,7.76432606941081
2020-06-19,"Львівська",28,707,17.7237402857859,2628,4.00817496873379
2020-06-19,"Миколаївська",0,54,15.0837988826816,1397,4.01794702177227
2020-06-19,"м. Київ",4,528,11.4310456808833,5357,4.48690029482712
2020-06-19,"Одеська",1,216,17.5182481751825,2512,3.27070557139695
2020-06-19,"Полтавська",0,68,23.448275862069,1482,3.72212176009644
2020-06-19,"Рівненська",8,387,13.7575542125844,2652,6.14201676779842
2020-06-19,"Сумська",0,16,6.32411067193676,2309,5.3411982419616
2020-06-19,"Тернопільська",1,313,19.0389294403893,2709,7.64131783820377
2020-06-19,"Харківська",5,357,20.0112107623318,1166,1.58721515885764
2020-06-19,"Херсонська",0,28,15.0537634408602,366,1.89323401613904
2020-06-19,"Хмельницька",0,100,16.1030595813205,3262,7.8336255133162
2020-06-19,"Черкаська",1,117,19.7635135135135,3235,7.596749953034
2020-06-19,"Чернівецька",3,631,14.6949231485794,2072,4.93145468392993
2020-06-19,"Чернігівська",1,106,21.5885947046843,892,2.82019665496854
2020-06-20,"Вінницька",1,331,19.9277543648405,1991,8.27136388184953
2020-06-20,"Волинська",7,312,17.1334431630972,2481,7.18401621543362
2020-06-20,"Дніпропетровська",2,242,23.1578947368421,1162,1.8564672801636
2020-06-20,"Донецька",5,74,21.6374269005848,1597,4.00040079156334
2020-06-20,"Житомирська",7,250,19.7941409342835,1850,4.43996448028416
2020-06-20,"Закарпатська",3,394,17.7878103837472,2249,7.68494788997096
2020-06-20,"Запорізька",0,71,12.7927927927928,3540,5.94298761038176
2020-06-20,"Івано-Франківська",5,443,21.5676728334956,2079,4.65986775748067
2020-06-20,"Київська",4,451,18.9655172413793,4369,6.79851861073074
2020-06-20,"Кіровоградська",0,184,29.6774193548387,856,9.42419905317626
2020-06-20,"Львівська",8,715,17.632552404439,2628,4.00817496873379
2020-06-20,"Миколаївська",0,54,14.7138964577657,1397,4.01794702177227
2020-06-20,"м. Київ",1,529,11.2937660119556,5357,4.48690029482712
2020-06-20,"Одеська",6,222,17.439120188531,2512,3.27070557139695
2020-06-20,"Полтавська",0,68,23.3676975945017,1482,3.72212176009644
2020-06-20,"Рівненська",4,391,13.5575589459085,2652,6.14201676779842
2020-06-20,"Сумська",0,16,6.2015503875969,2309,5.3411982419616
2020-06-20,"Тернопільська",3,316,18.7092954410894,2709,7.64131783820377
2020-06-20,"Харківська",0,357,19.7346600331675,1166,1.58721515885764
2020-06-20,"Хмельницька",0,100,16.0771704180064,3262,7.8336255133162
2020-06-20,"Черкаська",1,118,19.5688225538972,3235,7.596749953034
2020-06-20,"Чернівецька",5,636,14.6882217090069,2072,4.93145468392993
2020-06-20,"Чернігівська",2,108,21.6432865731463,892,2.82019665496854
2020-06-21,"Вінницька",0,331,19.8441247002398,1991,8.27136388184953
2020-06-21,"Волинська",4,316,16.8983957219251,2481,7.18401621543362
2020-06-21,"Донецька",1,75,21.1864406779661,1597,4.00040079156334
2020-06-21,"Житомирська",2,252,19.7647058823529,1850,4.43996448028416
2020-06-21,"Закарпатська",7,401,17.8619153674833,2249,7.68494788997096
2020-06-21,"Івано-Франківська",2,445,21.4045214045214,2079,4.65986775748067
2020-06-21,"Київська",4,455,18.8640132669983,4369,6.79851861073074
2020-06-21,"Кіровоградська",0,184,29.2993630573248,856,9.42419905317626
2020-06-21,"Львівська",18,733,17.2470588235294,2628,4.00817496873379
2020-06-21,"м. Київ",0,529,11.2361937128292,5357,4.48690029482712
2020-06-21,"Одеська",4,226,17.344589409056,2512,3.27070557139695
2020-06-21,"Полтавська",0,68,23.2081911262799,1482,3.72212176009644
2020-06-21,"Рівненська",7,398,13.5052595860197,2652,6.14201676779842
2020-06-21,"Сумська",1,17,6.56370656370656,2309,5.3411982419616
2020-06-21,"Тернопільська",2,318,18.3921341816079,2709,7.64131783820377
2020-06-21,"Харківська",0,357,19.6802646085998,1166,1.58721515885764
2020-06-21,"Херсонська",1,29,15.4255319148936,366,1.89323401613904
2020-06-21,"Чернівецька",2,638,14.6229658491863,2072,4.93145468392993
2020-06-21,"Чернігівська",2,110,21.8253968253968,892,2.82019665496854
2020-06-22,"Вінницька",4,335,19.7174808711006,1991,8.27136388184953
2020-06-22,"Волинська",11,327,17.0223841749089,2481,7.18401621543362
2020-06-22,"Дніпропетровська",0,242,22.9819563152897,1162,1.8564672801636
2020-06-22,"Донецька",5,80,21.680216802168,1597,4.00040079156334
2020-06-22,"Житомирська",3,255,19.6911196911197,1850,4.43996448028416
2020-06-22,"Закарпатська",7,408,17.3838943331913,2249,7.68494788997096
2020-06-22,"Запорізька",0,71,12.701252236136,3540,5.94298761038176
2020-06-22,"Івано-Франківська",5,450,21.2264150943396,2079,4.65986775748067
2020-06-22,"Київська",4,459,18.7270501835985,4369,6.79851861073074
2020-06-22,"Кіровоградська",1,185,29.2721518987342,856,9.42419905317626
2020-06-22,"Луганська",0,3,4.10958904109589,962,7.76432606941081
2020-06-22,"Львівська",32,765,16.8279806423229,2628,4.00817496873379
2020-06-22,"Миколаївська",0,54,14.6341463414634,1397,4.01794702177227
2020-06-22,"м. Київ",2,531,11.0440931780366,5357,4.48690029482712
2020-06-22,"Одеська",21,247,18.2827535159141,2512,3.27070557139695
2020-06-22,"Полтавська",0,68,22.8187919463087,1482,3.72212176009644
2020-06-22,"Рівненська",7,405,13.4105960264901,2652,6.14201676779842
2020-06-22,"Сумська",0,17,6.43939393939394,2309,5.3411982419616
2020-06-22,"Тернопільська",0,318,18.2234957020057,2709,7.64131783820377
2020-06-22,"Харківська",1,358,19.2266380236305,1166,1.58721515885764
2020-06-22,"Хмельницька",0,100,16,3262,7.8336255133162
2020-06-22,"Черкаська",0,118,19.3126022913257,3235,7.596749953034
2020-06-22,"Чернівецька",8,646,14.6087743102668,2072,4.93145468392993
2020-06-22,"Чернігівська",2,112,21.9607843137255,892,2.82019665496854
2020-06-23,"Вінницька",2,337,19.5249130938586,1991,8.27136388184953
2020-06-23,"Волинська",12,339,16.9161676646707,2481,7.18401621543362
2020-06-23,"Дніпропетровська",1,243,22.8383458646617,1162,1.8564672801636
2020-06-23,"Донецька",2,82,20.4488778054863,1597,4.00040079156334
2020-06-23,"Житомирська",2,257,19.5884146341463,1850,4.43996448028416
2020-06-23,"Закарпатська",11,419,17.0186839967506,2249,7.68494788997096
2020-06-23,"Запорізька",1,72,12.8342245989305,3540,5.94298761038176
2020-06-23,"Івано-Франківська",6,456,21.0138248847926,2079,4.65986775748067
2020-06-23,"Київська",6,465,18.5480654168329,4369,6.79851861073074
2020-06-23,"Кіровоградська",1,186,29.2913385826772,856,9.42419905317626
2020-06-23,"Луганська",0,3,4,962,7.76432606941081
2020-06-23,"Львівська",29,794,16.7439898776887,2628,4.00817496873379
2020-06-23,"Миколаївська",0,54,14.2857142857143,1397,4.01794702177227
2020-06-23,"м. Київ",2,533,10.8864379084967,5357,4.48690029482712
2020-06-23,"Одеська",4,251,18.0057388809182,2512,3.27070557139695
2020-06-23,"Полтавська",1,69,22.8476821192053,1482,3.72212176009644
2020-06-23,"Рівненська",9,414,13.1889136667729,2652,6.14201676779842
2020-06-23,"Сумська",0,17,6.22710622710623,2309,5.3411982419616
2020-06-23,"Тернопільська",3,321,17.9630665920537,2709,7.64131783820377
2020-06-23,"Харківська",4,362,19.072708113804,1166,1.58721515885764
2020-06-23,"Хмельницька",0,100,15.748031496063,3262,7.8336255133162
2020-06-23,"Черкаська",1,119,19.2556634304207,3235,7.596749953034
2020-06-23,"Чернівецька",5,651,14.5344943067649,2072,4.93145468392993
2020-06-23,"Чернігівська",2,114,21.8390804597701,892,2.82019665496854
2020-06-24,"Вінницька",2,339,19.3052391799544,1991,8.27136388184953
2020-06-24,"Волинська",8,347,16.8446601941748,2481,7.18401621543362
2020-06-24,"Дніпропетровська",1,244,22.739981360671,1162,1.8564672801636
2020-06-24,"Донецька",2,84,20.2898550724638,1597,4.00040079156334
2020-06-24,"Житомирська",4,261,19.3476649369904,1850,4.43996448028416
2020-06-24,"Закарпатська",8,427,16.7123287671233,2249,7.68494788997096
2020-06-24,"Івано-Франківська",6,462,20.7920792079208,2079,4.65986775748067
2020-06-24,"Київська",3,468,18.381775333857,4369,6.79851861073074
2020-06-24,"Кіровоградська",0,186,29.1993720565149,856,9.42419905317626
2020-06-24,"Львівська",14,808,16.5167620605069,2628,4.00817496873379
2020-06-24,"Миколаївська",0,54,14.0992167101828,1397,4.01794702177227
2020-06-24,"м. Київ",9,542,10.8054226475279,5357,4.48690029482712
2020-06-24,"Одеська",3,254,17.2086720867209,2512,3.27070557139695
2020-06-24,"Рівненська",9,423,13.181676534746,2652,6.14201676779842
2020-06-24,"Сумська",0,17,6.11510791366906,2309,5.3411982419616
2020-06-24,"Тернопільська",3,324,17.84140969163,2709,7.64131783820377
2020-06-24,"Харківська",5,367,18.8205128205128,1166,1.58721515885764
2020-06-24,"Хмельницька",0,100,15.015015015015,3262,7.8336255133162
2020-06-24,"Черкаська",1,120,19.2616372391653,3235,7.596749953034
2020-06-24,"Чернівецька",3,654,14.427531436135,2072,4.93145468392993
2020-06-24,"Чернігівська",2,116,21.6822429906542,892,2.82019665496854
2020-06-25,"Вінницька",1,340,19.0156599552573,1991,8.27136388184953
2020-06-25,"Волинська",10,357,16.6978484565014,2481,7.18401621543362
2020-06-25,"Дніпропетровська",2,246,22.6728110599078,1162,1.8564672801636
2020-06-25,"Донецька",3,87,20.6161137440758,1597,4.00040079156334
2020-06-25,"Житомирська",1,262,19.1800878477306,1850,4.43996448028416
2020-06-25,"Закарпатська",5,432,16.3080407701019,2249,7.68494788997096
2020-06-25,"Запорізька",0,72,12.7433628318584,3540,5.94298761038176
2020-06-25,"Івано-Франківська",4,466,20.5467372134039,2079,4.65986775748067
2020-06-25,"Київська",7,475,18.4179914695618,4369,6.79851861073074
2020-06-25,"Кіровоградська",1,187,29.21875,856,9.42419905317626
2020-06-25,"Луганська",0,3,3.94736842105263,962,7.76432606941081
2020-06-25,"Львівська",25,833,16.3077525450274,2628,4.00817496873379
2020-06-25,"Миколаївська",0,54,13.8107416879795,1397,4.01794702177227
2020-06-25,"м. Київ",5,547,10.6440941817474,5357,4.48690029482712
2020-06-25,"Одеська",4,258,16.7641325536062,2512,3.27070557139695
2020-06-25,"Полтавська",0,69,22.6973684210526,1482,3.72212176009644
2020-06-25,"Рівненська",11,434,13.107822410148,2652,6.14201676779842
2020-06-25,"Сумська",0,17,5.96491228070175,2309,5.3411982419616
2020-06-25,"Тернопільська",3,327,17.5995694294941,2709,7.64131783820377
2020-06-25,"Харківська",2,369,18.4777165748623,1166,1.58721515885764
2020-06-25,"Херсонська",0,29,15.2631578947368,366,1.89323401613904
2020-06-25,"Хмельницька",3,103,14.1095890410959,3262,7.8336255133162
2020-06-25,"Черкаська",2,122,19.2733017377567,3235,7.596749953034
2020-06-25,"Чернівецька",5,659,14.3729552889858,2072,4.93145468392993
2020-06-25,"Чернігівська",0,116,21.3627992633518,892,2.82019665496854
2020-06-26,"Вінницька",5,345,18.8834154351396,1991,8.27136388184953
2020-06-26,"Волинська",8,365,16.3237924865832,2481,7.18401621543362
2020-06-26,"Дніпропетровська",1,247,22.5983531564501,1162,1.8564672801636
2020-06-26,"Донецька",1,88,20.5607476635514,1597,4.00040079156334
2020-06-26,"Житомирська",2,264,18.9519023689878,1850,4.43996448028416
2020-06-26,"Закарпатська",13,445,16.1700581395349,2249,7.68494788997096
2020-06-26,"Івано-Франківська",7,473,20.2743249035577,2079,4.65986775748067
2020-06-26,"Київська",9,484,18.4380952380952,4369,6.79851861073074
2020-06-26,"Кіровоградська",0,187,29.1277258566978,856,9.42419905317626
2020-06-26,"Львівська",15,848,15.8623269734381,2628,4.00817496873379
2020-06-26,"Миколаївська",1,55,12.6436781609195,1397,4.01794702177227
2020-06-26,"м. Київ",5,552,10.5585309869931,5357,4.48690029482712
2020-06-26,"Одеська",15,273,17.1267252195734,2512,3.27070557139695
2020-06-26,"Полтавська",0,69,22.258064516129,1482,3.72212176009644
2020-06-26,"Рівненська",12,446,12.9350348027842,2652,6.14201676779842
2020-06-26,"Сумська",0,17,5.84192439862543,2309,5.3411982419616
2020-06-26,"Тернопільська",2,329,17.5279701651572,2709,7.64131783820377
2020-06-26,"Харківська",2,371,17.992240543162,1166,1.58721515885764
2020-06-26,"Херсонська",0,29,15.1832460732984,366,1.89323401613904
2020-06-26,"Хмельницька",17,120,15.1706700379267,3262,7.8336255133162
2020-06-26,"Черкаська",0,122,19.1823899371069,3235,7.596749953034
2020-06-26,"Чернівецька",5,664,14.3226919758412,2072,4.93145468392993
2020-06-26,"Чернігівська",0,116,21.1678832116788,892,2.82019665496854
2020-06-27,"Вінницька",0,345,18.8010899182561,1991,8.27136388184953
2020-06-27,"Волинська",3,368,16.283185840708,2481,7.18401621543362
2020-06-27,"Дніпропетровська",0,247,22.5776965265082,1162,1.8564672801636
2020-06-27,"Донецька",26,114,23.6024844720497,1597,4.00040079156334
2020-06-27,"Житомирська",0,264,18.8706218727663,1850,4.43996448028416
2020-06-27,"Закарпатська",9,454,15.9690467815688,2249,7.68494788997096
2020-06-27,"Запорізька",0,72,12.6760563380282,3540,5.94298761038176
2020-06-27,"Івано-Франківська",4,477,20.0504413619168,2079,4.65986775748067
2020-06-27,"Київська",3,487,18.3013904547163,4369,6.79851861073074
2020-06-27,"Кіровоградська",0,187,28.9473684210526,856,9.42419905317626
2020-06-27,"Луганська",0,3,3.75,962,7.76432606941081
2020-06-27,"Львівська",26,874,15.8390721275825,2628,4.00817496873379
2020-06-27,"Миколаївська",2,57,12.9251700680272,1397,4.01794702177227
2020-06-27,"м. Київ",4,556,10.4905660377358,5357,4.48690029482712
2020-06-27,"Одеська",3,276,17.0897832817337,2512,3.27070557139695
2020-06-27,"Полтавська",0,69,22.1864951768489,1482,3.72212176009644
2020-06-27,"Рівненська",4,450,12.8388017118402,2652,6.14201676779842
2020-06-27,"Сумська",0,17,5.74324324324324,2309,5.3411982419616
2020-06-27,"Тернопільська",1,330,17.4234424498416,2709,7.64131783820377
2020-06-27,"Харківська",8,379,17.9962013295347,1166,1.58721515885764
2020-06-27,"Хмельницька",3,123,15.3558052434457,3262,7.8336255133162
2020-06-27,"Черкаська",1,123,19.0993788819876,3235,7.596749953034
2020-06-27,"Чернівецька",5,669,14.2613515241953,2072,4.93145468392993
2020-06-27,"Чернігівська",1,117,21.0810810810811,892,2.82019665496854
2020-06-28,"Вінницька",4,349,18.8343227199137,1991,8.27136388184953
2020-06-28,"Волинська",14,382,15.929941618015,2481,7.18401621543362
2020-06-28,"Донецька",1,115,23.3265720081136,1597,4.00040079156334
2020-06-28,"Житомирська",1,265,18.8612099644128,1850,4.43996448028416
2020-06-28,"Закарпатська",9,463,15.8942670786131,2249,7.68494788997096
2020-06-28,"Запорізька",0,72,12.6315789473684,3540,5.94298761038176
2020-06-28,"Івано-Франківська",8,485,20.0661977658254,2079,4.65986775748067
2020-06-28,"Київська",5,492,18.2560296846011,4369,6.79851861073074
2020-06-28,"Львівська",10,884,15.8054711246201,2628,4.00817496873379
2020-06-28,"Миколаївська",0,57,12.8378378378378,1397,4.01794702177227
2020-06-28,"м. Київ",5,561,10.3985171455051,5357,4.48690029482712
2020-06-28,"Одеська",13,289,16.9900058788948,2512,3.27070557139695
2020-06-28,"Полтавська",0,69,22.0447284345048,1482,3.72212176009644
2020-06-28,"Рівненська",11,461,12.9276500280426,2652,6.14201676779842
2020-06-28,"Сумська",0,17,5.72390572390572,2309,5.3411982419616
2020-06-28,"Тернопільська",1,331,17.3026659696811,2709,7.64131783820377
2020-06-28,"Харківська",0,379,17.9026924893718,1166,1.58721515885764
2020-06-28,"Чернівецька",7,676,14.2345757001474,2072,4.93145468392993
2020-06-28,"Чернігівська",2,119,21.0619469026549,892,2.82019665496854
2020-06-29,"Вінницька",0,349,18.6830835117773,1991,8.27136388184953
2020-06-29,"Волинська",2,384,15.8089748867847,2481,7.18401621543362
2020-06-29,"Дніпропетровська",0,247,22.5570776255708,1162,1.8564672801636
2020-06-29,"Донецька",0,115,23.1388329979879,1597,4.00040079156334
2020-06-29,"Житомирська",0,265,18.8477951635846,1850,4.43996448028416
2020-06-29,"Закарпатська",6,469,15.8285521430982,2249,7.68494788997096
2020-06-29,"Запорізька",1,73,12.7622377622378,3540,5.94298761038176
2020-06-29,"Івано-Франківська",2,487,19.8775510204082,2079,4.65986775748067
2020-06-29,"Київська",4,496,18.3093392395718,4369,6.79851861073074
2020-06-29,"Львівська",8,892,15.6326673676831,2628,4.00817496873379
2020-06-29,"Миколаївська",0,57,12.751677852349,1397,4.01794702177227
2020-06-29,"м. Київ",3,564,10.3657415916192,5357,4.48690029482712
2020-06-29,"Одеська",1,290,16.7824074074074,2512,3.27070557139695
2020-06-29,"Полтавська",0,69,21.9047619047619,1482,3.72212176009644
2020-06-29,"Рівненська",2,463,12.7548209366391,2652,6.14201676779842
2020-06-29,"Сумська",0,17,5.70469798657718,2309,5.3411982419616
2020-06-29,"Тернопільська",0,331,17.2485669619594,2709,7.64131783820377
2020-06-29,"Харківська",4,383,17.6905311778291,1166,1.58721515885764
2020-06-29,"Хмельницька",0,123,15.2795031055901,3262,7.8336255133162
2020-06-29,"Черкаська",0,123,19.0697674418605,3235,7.596749953034
2020-06-29,"Чернівецька",5,681,14.184544886482,2072,4.93145468392993
2020-06-29,"Чернігівська",0,119,20.9507042253521,892,2.82019665496854
2020-06-30,"Вінницька",1,350,18.5676392572944,1991,8.27136388184953
2020-06-30,"Волинська",3,387,15.6048387096774,2481,7.18401621543362
2020-06-30,"Дніпропетровська",0,247,22.4749772520473,1162,1.8564672801636
2020-06-30,"Донецька",0,115,22.8628230616302,1597,4.00040079156334
2020-06-30,"Житомирська",3,268,18.953323903819,1850,4.43996448028416
2020-06-30,"Закарпатська",9,478,15.636244684331,2249,7.68494788997096
2020-06-30,"Запорізька",0,73,12.7177700348432,3540,5.94298761038176
2020-06-30,"Івано-Франківська",5,492,19.5937873357228,2079,4.65986775748067
2020-06-30,"Київська",3,499,18.1190994916485,4369,6.79851861073074
2020-06-30,"Кіровоградська",0,187,28.902627511592,856,9.42419905317626
2020-06-30,"Львівська",25,917,15.6138259833135,2628,4.00817496873379
2020-06-30,"м. Київ",2,566,10.1945244956772,5357,4.48690029482712
2020-06-30,"Одеська",3,293,16.8584579976985,2512,3.27070557139695
2020-06-30,"Полтавська",0,69,21.5625,1482,3.72212176009644
2020-06-30,"Рівненська",20,483,12.7407016618307,2652,6.14201676779842
2020-06-30,"Сумська",0,17,5.66666666666667,2309,5.3411982419616
2020-06-30,"Тернопільська",1,332,17.2020725388601,2709,7.64131783820377
2020-06-30,"Харківська",6,389,17.6737846433439,1166,1.58721515885764
2020-06-30,"Херсонська",1,30,15.5440414507772,366,1.89323401613904
2020-06-30,"Хмельницька",1,124,15.3086419753086,3262,7.8336255133162
2020-06-30,"Черкаська",0,123,19.0402476780186,3235,7.596749953034
2020-06-30,"Чернівецька",0,681,14.0412371134021,2072,4.93145468392993
2020-06-30,"Чернігівська",1,120,21.015761821366,892,2.82019665496854
2020-07-01,"Вінницька",0,350,18.4210526315789,1991,8.27136388184953
2020-07-01,"Волинська",6,393,15.4117647058824,2481,7.18401621543362
2020-07-01,"Дніпропетровська",0,247,22.4545454545455,1162,1.8564672801636
2020-07-01,"Донецька",0,115,19.4585448392555,1597,4.00040079156334
2020-07-01,"Житомирська",0,268,18.8466947960619,1850,4.43996448028416
2020-07-01,"Закарпатська",12,490,15.5358275206088,2249,7.68494788997096
2020-07-01,"Запорізька",0,73,12.6736111111111,3540,5.94298761038176
2020-07-01,"Івано-Франківська",6,498,19.2277992277992,2079,4.65986775748067
2020-07-01,"Київська",3,502,17.9478012155881,4369,6.79851861073074
2020-07-01,"Кіровоградська",1,188,28.9230769230769,856,9.42419905317626
2020-07-01,"Луганська",1,4,4.81927710843374,962,7.76432606941081
2020-07-01,"Львівська",6,923,15.4476987447699,2628,4.00817496873379
2020-07-01,"Миколаївська",1,58,12.8888888888889,1397,4.01794702177227
2020-07-01,"м. Київ",7,573,10.0702987697715,5357,4.48690029482712
2020-07-01,"Одеська",3,296,16.7990919409762,2512,3.27070557139695
2020-07-01,"Полтавська",0,69,21.4953271028037,1482,3.72212176009644
2020-07-01,"Рівненська",9,492,12.6121507305819,2652,6.14201676779842
2020-07-01,"Сумська",0,17,5.59210526315789,2309,5.3411982419616
2020-07-01,"Тернопільська",4,336,17.1603677221655,2709,7.64131783820377
2020-07-01,"Харківська",7,396,17.6156583629893,1166,1.58721515885764
2020-07-01,"Херсонська",0,30,15.4639175257732,366,1.89323401613904
2020-07-01,"Хмельницька",3,127,15.4501216545012,3262,7.8336255133162
2020-07-01,"Чернівецька",5,686,14.0171638741316,2072,4.93145468392993
2020-07-01,"Чернігівська",0,120,20.6896551724138,892,2.82019665496854
2020-07-02,"Вінницька",3,353,18.2712215320911,1991,8.27136388184953
2020-07-02,"Волинська",4,397,15.1353412123523,2481,7.18401621543362
2020-07-02,"Дніпропетровська",1,248,22.3222322232223,1162,1.8564672801636
2020-07-02,"Донецька",0,115,18.1962025316456,1597,4.00040079156334
2020-07-02,"Житомирська",1,269,18.6675919500347,1850,4.43996448028416
2020-07-02,"Закарпатська",13,503,15.377560379089,2249,7.68494788997096
2020-07-02,"Запорізька",0,73,12.5862068965517,3540,5.94298761038176
2020-07-02,"Івано-Франківська",5,503,19.1473163304149,2079,4.65986775748067
2020-07-02,"Київська",7,509,17.9162266807462,4369,6.79851861073074
2020-07-02,"Кіровоградська",1,189,28.9433384379786,856,9.42419905317626
2020-07-02,"Луганська",0,4,4.76190476190476,962,7.76432606941081
2020-07-02,"Львівська",16,939,15.2410322999513,2628,4.00817496873379
2020-07-02,"Миколаївська",0,58,12.7472527472527,1397,4.01794702177227
2020-07-02,"м. Київ",7,580,9.97420464316423,5357,4.48690029482712
2020-07-02,"Одеська",5,301,16.448087431694,2512,3.27070557139695
2020-07-02,"Полтавська",0,69,21.3622291021672,1482,3.72212176009644
2020-07-02,"Рівненська",7,499,12.5471460900176,2652,6.14201676779842
2020-07-02,"Сумська",0,17,5.57377049180328,2309,5.3411982419616
2020-07-02,"Тернопільська",2,338,16.9849246231156,2709,7.64131783820377
2020-07-02,"Харківська",8,404,17.4740484429066,1166,1.58721515885764
2020-07-02,"Херсонська",0,30,15.3846153846154,366,1.89323401613904
2020-07-02,"Хмельницька",0,127,15.4126213592233,3262,7.8336255133162
2020-07-02,"Черкаська",3,126,19.2660550458716,3235,7.596749953034
2020-07-02,"Чернівецька",0,686,13.9007092198582,2072,4.93145468392993
2020-07-02,"Чернігівська",3,123,20.954003407155,892,2.82019665496854
2020-07-03,"Вінницька",0,353,18.1397738951696,1991,8.27136388184953
2020-07-03,"Волинська",12,409,15.1593773165308,2481,7.18401621543362
2020-07-03,"Дніпропетровська",0,248,22.1824686940966,1162,1.8564672801636
2020-07-03,"Донецька",0,115,18.1674565560821,1597,4.00040079156334
2020-07-03,"Житомирська",1,270,18.6206896551724,1850,4.43996448028416
2020-07-03,"Закарпатська",16,519,15.2916912197996,2249,7.68494788997096
2020-07-03,"Запорізька",2,75,12.5838926174497,3540,5.94298761038176
2020-07-03,"Івано-Франківська",8,511,18.9892233370494,2079,4.65986775748067
2020-07-03,"Київська",4,513,17.7385892116183,4369,6.79851861073074
2020-07-03,"Кіровоградська",0,189,28.7234042553191,856,9.42419905317626
2020-07-03,"Львівська",15,954,15.014164305949,2628,4.00817496873379
